Date,Close,daily_return,rolling_vol,vix
2012-12-07,20.626039505004883,0.0024053497782172695,0.005672682363056341,15.899999618530273
2012-12-10,20.601295471191406,-0.001199650267685759,0.005605677893133019,16.049999237060547
2012-12-11,20.73329734802246,0.006407455153276453,0.005719241084404087,15.569999694824219
2012-12-12,20.72504234313965,-0.0003981520519503734,0.005726736914636822,15.949999809265137
2012-12-13,20.56003761291504,-0.007961611247526812,0.005803494076453395,16.559999465942383
2012-12-14,20.535287857055664,-0.0012037796975540305,0.004732126360910238,17.0
2012-12-17,20.63429069519043,0.004821107881414433,0.004672833452506081,16.34000015258789
2012-12-18,20.980804443359375,0.0167931019916141,0.00516001782672395,15.569999694824219
2012-12-19,20.947799682617188,-0.0015730931972264273,0.005190125406099747,17.360000610351562
2012-12-20,20.939552307128906,-0.0003937108246803156,0.005138677237588704,17.670000076293945
2012-12-21,20.89004898071289,-0.002364106246873443,0.00510223802649045,17.84000015258789
2012-12-24,20.667285919189453,-0.010663596898652927,0.0057031972157368105,17.84000015258789
2012-12-27,20.56687355041504,-0.004858517425414877,0.0057994063130835305,19.469999313354492
2012-12-28,20.56687355041504,0.0,0.005785937452935922,22.719999313354492
2012-12-31,20.815858840942383,0.012106132218735688,0.006341059521530706,18.020000457763672
2013-01-02,21.064851760864258,0.011961693333168322,0.006594225818556287,14.680000305175781
2013-01-03,21.181047439575195,0.005516092874995326,0.006667090906115775,14.5600004196167
2013-01-04,21.230846405029297,0.002351109669914475,0.006655516481438895,13.829999923706055
2013-01-07,21.197641372680664,-0.0015639994616873931,0.006501937368371211,13.789999961853027
2013-01-08,21.122947692871094,-0.003523678813900255,0.006591886009922939,13.619999885559082
2013-01-09,21.214244842529297,0.004322178466077187,0.006623813209088297,13.8100004196167
2013-01-10,21.31385040283203,0.004695220642643383,0.006658646433878396,13.489999771118164
2013-01-11,21.330442428588867,0.0007784621475352971,0.0066312296439434764,13.359999656677246
2013-01-14,21.28064727783203,-0.0023344640376561365,0.006593806690677489,13.520000457763672
2013-01-15,21.330442428588867,0.002339926511949031,0.006586400405663876,13.550000190734863
2013-01-16,21.3719425201416,0.0019455804393964105,0.006227937555798358,13.420000076293945
2013-01-17,21.50474739074707,0.0062139822096334285,0.006255516101053413,13.569999694824219
2013-01-18,21.695636749267578,0.008876614779611103,0.0064008231124842675,12.460000038146973
2013-01-21,21.886533737182617,0.00879886541801933,0.00570229271932052,12.460000038146973
2013-01-22,21.770328521728516,-0.005309438984240966,0.005875982471447346,12.430000305175781
2013-01-23,21.98613166809082,0.009912718870866755,0.006104976883565644,12.460000038146973
2013-01-24,22.077428817749023,0.004152488079142369,0.006018768324034149,12.6899995803833
2013-01-25,22.260021209716797,0.008270546062002504,0.00529932599696604,12.890000343322754
2013-01-28,22.251720428466797,-0.0003729008688624358,0.0050266370896894915,13.569999694824219
2013-01-29,22.260021209716797,0.000373039975793521,0.0050132952597704734,13.3100004196167
2013-01-30,22.152122497558594,-0.00484719718555815,0.004971369863095547,14.319999694824219
2013-01-31,22.035930633544922,-0.00524517973510108,0.0048328888854671116,14.279999732971191
2013-02-01,22.235118865966797,0.009039247569542441,0.0050130294067831024,12.899999618530273
2013-02-04,21.99441909790039,-0.010825207165176098,0.005776372280130204,14.670000076293945
2013-02-05,22.18532371520996,0.008679684444486746,0.0059177619990036495,13.720000267028809
2013-02-06,22.168718338012695,-0.0007484847825718344,0.005813918846470133,13.40999984741211
2013-02-07,22.18532371520996,0.0007490454316789741,0.005804665330132272,13.5
2013-02-08,22.40941619873047,0.010100933680173174,0.00603835372688758,13.020000457763672
2013-02-11,22.45091438293457,0.0018518190673102453,0.006028413614649587,12.9399995803833
2013-02-12,22.45091438293457,0.0,0.005956715333388034,12.640000343322754
2013-02-13,22.42601776123047,-0.0011089357555532642,0.00601065638197102,12.979999542236328
2013-02-14,22.475814819335938,0.002220503819967412,0.00600990481621401,12.65999984741211
2013-02-15,22.550519943237305,0.003323800471834115,0.005951443032585927,12.460000038146973
2013-02-19,22.799501419067383,0.011041052554743747,0.0060885492828038675,12.3100004196167
2013-02-20,22.691608428955078,-0.004732252172061635,0.0060916778290368975,14.680000305175781
2013-02-21,22.575414657592773,-0.005120561273833646,0.006080880085906042,15.220000267028809
2013-02-22,22.816110610961914,0.010661861897991232,0.006133144332101234,14.170000076293945
2013-02-25,22.558809280395508,-0.011277177559035234,0.006730363675077864,18.989999771118164
2013-02-26,22.65840721130371,0.00441503492805162,0.006574303062942904,16.8700008392334
2013-02-27,22.882503509521484,0.009890205261470442,0.006853183702104109,14.729999542236328
2013-02-28,23.123191833496094,0.010518443660435084,0.007132457156217194,15.510000228881836
2013-03-01,23.023605346679688,-0.004306779424462781,0.007108065953866468,15.359999656677246
2013-03-04,23.131502151489258,0.004686355728605651,0.006939871726028592,14.010000228881836
2013-03-05,23.355592727661133,0.009687679369212443,0.006972552871753252,13.479999542236328
2013-03-06,23.47179412841797,0.004975313712300311,0.0062976599038134145,13.529999732971191
2013-03-07,23.47179412841797,0.0,0.006198535892929796,13.0600004196167
2013-03-08,23.587987899780273,0.004950357468482824,0.006164386005374874,12.59000015258789
2013-03-11,23.57139015197754,-0.0007036525486300294,0.006198698929026212,11.5600004196167
2013-03-12,23.52158546447754,-0.0021129295802615466,0.006061567676342561,12.270000457763672
2013-03-13,23.596284866333008,0.003175780899985714,0.006063266779531977,11.829999923706055
2013-03-14,23.604589462280273,0.0003519450622972986,0.0060568141299135615,11.300000190734863
2013-03-15,23.49669075012207,-0.004571090394544841,0.006202650608036993,11.300000190734863
2013-03-18,23.421987533569336,-0.0031793079862680873,0.006314487172824515,13.359999656677246
2013-03-19,23.455190658569336,0.001417604930086025,0.0063079691877021594,14.390000343322754
2013-03-20,23.646089553833008,0.008138876295764819,0.006126730968433862,12.670000076293945
2013-03-21,23.3970947265625,-0.010530063615958318,0.006549733625262056,13.989999771118164
2013-03-22,23.504573822021484,0.004593694076767685,0.006401661640815811,13.569999694824219
2013-03-25,23.4212589263916,-0.0035446248147594783,0.006180946619401566,13.739999771118164
2013-03-26,23.479581832885742,0.0024901695795873646,0.005473742565631816,12.770000457763672
2013-03-27,23.462915420532227,-0.0007098257742466085,0.005471236120786838,13.149999618530273
2013-03-28,23.529569625854492,0.002840832186776554,0.005148886612833284,12.699999809265137
2013-04-01,23.429594039916992,-0.004248933895826368,0.004831505724816001,13.579999923706055
2013-04-02,23.512907028198242,0.003555886975220801,0.0047327885185044945,12.779999732971191
2013-04-03,23.304603576660156,-0.00885911092525793,0.005114695127467839,14.210000038146973
2013-04-04,23.312942504882812,0.00035782321699762143,0.004648614823412132,13.890000343322754
2013-04-05,23.329605102539062,0.0007147359305998968,0.004507944613112691,13.920000076293945
2013-04-08,23.471242904663086,0.006071161577810402,0.004716620788304522,13.1899995803833
2013-04-09,23.571229934692383,0.004259980199405211,0.004682745109027105,12.84000015258789
2013-04-10,23.796194076538086,0.009544013717951882,0.0051216874934464215,12.359999656677246
2013-04-11,23.787864685058594,-0.00035003040623649007,0.005091687468255608,12.239999771118164
2013-04-12,23.762863159179688,-0.0010510201823457077,0.00506611853427476,12.0600004196167
2013-04-15,23.537906646728516,-0.009466725913635177,0.005500158636849576,17.270000457763672
2013-04-16,23.746200561523438,0.008849296495271552,0.005731937161874568,13.960000038146973
2013-04-17,23.537906646728516,-0.008771673356975929,0.0060342750376057505,16.510000228881836
2013-04-18,23.387928009033203,-0.006371791678261185,0.006196304068486279,17.559999465942383
2013-04-19,23.587894439697266,0.008549984871974559,0.006224282910359421,14.970000267028809
2013-04-22,23.71286964416504,0.005298277249259131,0.0058447539590355735,14.390000343322754
2013-04-23,23.92950439453125,0.009135745846750254,0.006077217990197654,13.479999542236328
2013-04-24,23.971174240112305,0.0017413584875822785,0.005994077083984495,13.609999656677246
2013-04-25,23.904508590698242,-0.002781075668062516,0.006044118145616954,13.619999885559082
2013-04-26,23.787864685058594,-0.004879577641057953,0.006165941063273811,13.609999656677246
2013-04-29,23.829524993896484,0.001751326123191621,0.006151357527819347,13.710000038146973
2013-04-30,23.771198272705078,-0.0024476661287350376,0.006092324914027202,13.520000457763672
2013-05-01,23.57956314086914,-0.008061652157265398,0.006343023279299988,14.489999771118164
2013-05-02,23.829524993896484,0.010600783887895648,0.006381796074731483,13.59000015258789
2013-05-03,24.09614372253418,0.011188587632610547,0.006747624621268572,12.850000381469727
2013-05-06,24.09614372253418,0.0,0.0067540934675562134,12.65999984741211
2013-05-07,24.137807846069336,0.001729078478901691,0.006675163570667342,12.829999923706055
2013-05-08,24.221128463745117,0.0034518717775504637,0.00665989481359661,12.65999984741211
2013-05-09,24.221128463745117,0.0,0.006390614598045489,13.130000114440918
2013-05-10,24.446086883544922,0.009287693599269398,0.006640358581845407,12.59000015258789
2013-05-13,24.437753677368164,-0.00034088098502038644,0.006629471309490018,12.550000190734863
2013-05-14,24.82103157043457,0.01568384304574444,0.006844936952073904,12.770000457763672
2013-05-15,24.971004486083984,0.006042170939746683,0.00674247398070459,12.8100004196167
2013-05-16,24.896020889282227,-0.003002826612103049,0.0063710098520030475,13.069999694824219
2013-05-17,25.387603759765625,0.01974543934830275,0.007028064480886963,12.449999809265137
2013-05-21,25.39593505859375,0.0003281640483663306,0.006987170489338608,13.369999885559082
2013-05-22,25.420934677124023,0.00098439448961396,0.006996492408881487,13.819999694824219
2013-05-23,25.162641525268555,-0.010160647322220773,0.007449814673947396,14.069999694824219
2013-05-24,25.18764305114746,0.0009935970296996999,0.007455015407948595,13.989999771118164
2013-05-27,25.25429344177246,0.002646154326137351,0.007360394247209289,13.989999771118164
2013-05-28,25.49592399597168,0.009567899999116447,0.0072968586417953155,14.479999542236328
2013-05-29,25.28761863708496,-0.008170143546067599,0.007713659235930455,14.829999923706055
2013-05-30,25.304283142089844,0.0006589985891531924,0.007636172275536767,14.529999732971191
2013-05-31,25.120986938476562,-0.007243682920556438,0.007578753627659354,16.299999237060547
2013-06-03,24.937681198120117,-0.0072969163514704505,0.007692331718772585,16.280000686645508
2013-06-04,25.02933120727539,0.0036751616329981918,0.007423125547776928,16.270000457763672
2013-06-05,24.712717056274414,-0.012649724772068383,0.008065139647947415,17.5
2013-06-06,24.621063232421875,-0.0037087716273297433,0.008135463835424746,16.6299991607666
2013-06-07,24.829368591308594,0.008460453430476411,0.008283749085442924,15.140000343322754
2013-06-10,24.796039581298828,-0.0013423220927749613,0.008298752854026932,15.4399995803833
2013-06-11,24.571069717407227,-0.009072814356260062,0.008365498086747771,17.06999969482422
2013-06-12,24.446086883544922,-0.005086584967595509,0.008446704022426081,18.59000015258789
2013-06-13,24.6627197265625,0.008861657248031785,0.00793079230843259,16.40999984741211
2013-06-14,24.5960693359375,-0.002702475289179662,0.007811202933026762,17.149999618530273
2013-06-17,24.729372024536133,0.0054196744519605655,0.007902274357910003,16.799999237060547
2013-06-18,24.99600601196289,0.010782076761278292,0.006950765881383144,16.610000610351562
2013-06-19,24.846025466918945,-0.006000180387705334,0.007039801848474667,16.639999389648438
2013-06-20,24.387765884399414,-0.01844397942558973,0.007977610999824634,20.489999771118164
2013-06-21,24.737712860107422,0.014349283873184238,0.008491672858918041,18.899999618530273
2013-06-24,24.488481521606445,-0.01007495478302245,0.008716846627917205,20.110000610351562
2013-06-25,24.772842407226562,0.011612026060873637,0.009129757469366026,18.469999313354492
2013-06-26,24.94847297668457,0.007089641413404069,0.009003141564214868,17.209999084472656
2013-06-27,25.057199478149414,0.004358042336557233,0.008918564457941886,16.860000610351562
2013-06-28,25.06556510925293,0.00033386137628066415,0.008916920044610291,16.860000610351562
2013-07-02,25.174293518066406,0.004337760123881651,0.008831086919446712,16.440000534057617
2013-07-03,25.216100692749023,0.0016607089550542131,0.008668849956234827,16.200000762939453
2013-07-04,25.5841007232666,0.0145938515633941,0.009177266592243903,16.200000762939453
2013-07-05,25.533916473388672,-0.0019615405059866253,0.008659247153602145,14.890000343322754
2013-07-08,25.692827224731445,0.006223516533720552,0.008626339744488424,14.779999732971191
2013-07-09,25.809919357299805,0.004557386057368218,0.008523120444066822,14.350000381469727
2013-07-10,25.743011474609375,-0.0025923321093797025,0.008551074123241999,14.210000038146973
2013-07-11,25.835010528564453,0.0035737487063554063,0.008182890580694277,14.010000228881836
2013-07-12,25.86009407043457,0.0009709127790904493,0.008009858404915452,13.84000015258789
2013-07-15,26.02736473083496,0.006468292804534981,0.007934653609761125,13.789999961853027
